,box_name,channel_name,time,value,label
1691,Box0,Pressure,3/23/2020 15:32,1019.986,2 people
1692,Box0,Temperature,3/23/2020 15:32,24.58,2 people
1693,Box0,C,3/23/2020 15:32,532,2 people
1694,Box0,B,3/23/2020 15:32,119,2 people
1695,Box0,G,3/23/2020 15:32,137,2 people
1696,Box0,R,3/23/2020 15:32,294,2 people
1697,Box0,Lumosity,3/23/2020 15:32,33,2 people
1698,Box0,Color Temp (K),3/23/2020 15:32,2861,2 people
1699,Box0,Audio,3/23/2020 15:32,0.278,2 people
1700,Box0,PIR,3/23/2020 15:32,1,2 people
1665,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1666,Box0,Magnet Y,3/23/2020 15:32,-19.5,2 people
1667,Box0,Magnet X,3/23/2020 15:32,10.25,2 people
1668,Box0,Accel Z,3/23/2020 15:32,9.51,2 people
1669,Box0,Accel Y,3/23/2020 15:32,1.22,2 people
1670,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1671,Box0,Humidity,3/23/2020 15:32,25.626,2 people
1672,Box0,Approx. Altitude,3/23/2020 15:32,-56.249,2 people
1673,Box0,Pressure,3/23/2020 15:32,1020.025,2 people
1674,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1675,Box0,C,3/23/2020 15:32,534,2 people
1676,Box0,B,3/23/2020 15:32,119,2 people
1677,Box0,G,3/23/2020 15:32,138,2 people
1678,Box0,R,3/23/2020 15:32,295,2 people
1679,Box0,Lumosity,3/23/2020 15:32,34,2 people
1680,Box0,Color Temp (K),3/23/2020 15:32,2856,2 people
1681,Box0,Audio,3/23/2020 15:32,0.293,2 people
1682,Box0,PIR,3/23/2020 15:32,1,2 people
1647,Box0,Magnet Z,3/23/2020 15:32,-20.06,2 people
1648,Box0,Magnet Y,3/23/2020 15:32,-19.187,2 people
1649,Box0,Magnet X,3/23/2020 15:32,11,2 people
1650,Box0,Accel Z,3/23/2020 15:32,9.47,2 people
1651,Box0,Accel Y,3/23/2020 15:32,1.19,2 people
1652,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1653,Box0,Humidity,3/23/2020 15:32,24.787,2 people
1654,Box0,Approx. Altitude,3/23/2020 15:32,-55.99,2 people
1655,Box0,Pressure,3/23/2020 15:32,1019.993,2 people
1656,Box0,Temperature,3/23/2020 15:32,24.58,2 people
1657,Box0,C,3/23/2020 15:32,535,2 people
1658,Box0,B,3/23/2020 15:32,120,2 people
1659,Box0,G,3/23/2020 15:32,138,2 people
1660,Box0,R,3/23/2020 15:32,295,2 people
1661,Box0,Lumosity,3/23/2020 15:32,34,2 people
1662,Box0,Color Temp (K),3/23/2020 15:32,2869,2 people
1663,Box0,Audio,3/23/2020 15:32,0.342,2 people
1664,Box0,PIR,3/23/2020 15:32,1,2 people
1629,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1630,Box0,Magnet Y,3/23/2020 15:32,-19.187,2 people
1631,Box0,Magnet X,3/23/2020 15:32,11.75,2 people
1632,Box0,Accel Z,3/23/2020 15:32,9.5,2 people
1633,Box0,Accel Y,3/23/2020 15:32,1.2,2 people
1634,Box0,Accel X,3/23/2020 15:32,2.18,2 people
1635,Box0,Humidity,3/23/2020 15:32,24.029,2 people
1636,Box0,Approx. Altitude,3/23/2020 15:32,-55.821,2 people
1637,Box0,Pressure,3/23/2020 15:32,1019.972,2 people
1638,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1639,Box0,C,3/23/2020 15:32,534,2 people
1640,Box0,B,3/23/2020 15:32,119,2 people
1641,Box0,G,3/23/2020 15:32,137,2 people
1642,Box0,R,3/23/2020 15:32,295,2 people
1643,Box0,Lumosity,3/23/2020 15:32,33,2 people
1644,Box0,Color Temp (K),3/23/2020 15:32,2864,2 people
1645,Box0,Audio,3/23/2020 15:32,0.337,2 people
1646,Box0,PIR,3/23/2020 15:32,1,2 people
1611,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1612,Box0,Magnet Y,3/23/2020 15:32,-19.187,2 people
1613,Box0,Magnet X,3/23/2020 15:32,11,2 people
1614,Box0,Accel Z,3/23/2020 15:32,9.45,2 people
1615,Box0,Accel Y,3/23/2020 15:32,1.21,2 people
1616,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1617,Box0,Humidity,3/23/2020 15:32,23.546,2 people
1618,Box0,Approx. Altitude,3/23/2020 15:32,-56.222,2 people
1619,Box0,Pressure,3/23/2020 15:32,1020.021,2 people
1620,Box0,Temperature,3/23/2020 15:32,24.58,2 people
1621,Box0,C,3/23/2020 15:32,534,2 people
1622,Box0,B,3/23/2020 15:32,119,2 people
1623,Box0,G,3/23/2020 15:32,138,2 people
1624,Box0,R,3/23/2020 15:32,295,2 people
1625,Box0,Lumosity,3/23/2020 15:32,34,2 people
1626,Box0,Color Temp (K),3/23/2020 15:32,2856,2 people
1627,Box0,Audio,3/23/2020 15:32,0.273,2 people
1628,Box0,PIR,3/23/2020 15:32,1,2 people
1593,Box0,Magnet Z,3/23/2020 15:32,-21.37,2 people
1594,Box0,Magnet Y,3/23/2020 15:32,-20.25,2 people
1595,Box0,Magnet X,3/23/2020 15:32,10.25,2 people
1596,Box0,Accel Z,3/23/2020 15:32,9.37,2 people
1597,Box0,Accel Y,3/23/2020 15:32,1.19,2 people
1598,Box0,Accel X,3/23/2020 15:32,2.2,2 people
1599,Box0,Humidity,3/23/2020 15:32,23.247,2 people
1600,Box0,Approx. Altitude,3/23/2020 15:32,-55.884,2 people
1601,Box0,Pressure,3/23/2020 15:32,1019.98,2 people
1602,Box0,Temperature,3/23/2020 15:32,24.58,2 people
1603,Box0,C,3/23/2020 15:32,533,2 people
1604,Box0,B,3/23/2020 15:32,119,2 people
1605,Box0,G,3/23/2020 15:32,137,2 people
1606,Box0,R,3/23/2020 15:32,294,2 people
1607,Box0,Lumosity,3/23/2020 15:32,33,2 people
1608,Box0,Color Temp (K),3/23/2020 15:32,2869,2 people
1609,Box0,Audio,3/23/2020 15:32,0.229,2 people
1610,Box0,PIR,3/23/2020 15:32,1,2 people
1575,Box0,Magnet Z,3/23/2020 15:32,-21.25,2 people
1576,Box0,Magnet Y,3/23/2020 15:32,-19.187,2 people
1577,Box0,Magnet X,3/23/2020 15:32,10.25,2 people
1578,Box0,Accel Z,3/23/2020 15:32,9.36,2 people
1579,Box0,Accel Y,3/23/2020 15:32,1.2,2 people
1580,Box0,Accel X,3/23/2020 15:32,2.2,2 people
1581,Box0,Humidity,3/23/2020 15:32,23.075,2 people
1582,Box0,Approx. Altitude,3/23/2020 15:32,-55.694,2 people
1583,Box0,Pressure,3/23/2020 15:32,1019.957,2 people
1584,Box0,Temperature,3/23/2020 15:32,24.58,2 people
1585,Box0,C,3/23/2020 15:32,533,2 people
1586,Box0,B,3/23/2020 15:32,119,2 people
1587,Box0,G,3/23/2020 15:32,137,2 people
1588,Box0,R,3/23/2020 15:32,295,2 people
1589,Box0,Lumosity,3/23/2020 15:32,33,2 people
1590,Box0,Color Temp (K),3/23/2020 15:32,2856,2 people
1591,Box0,Audio,3/23/2020 15:32,0.229,2 people
1592,Box0,PIR,3/23/2020 15:32,1,2 people
1557,Box0,Magnet Z,3/23/2020 15:32,-22.06,2 people
1558,Box0,Magnet Y,3/23/2020 15:32,-19.187,2 people
1559,Box0,Magnet X,3/23/2020 15:32,10.687,2 people
1560,Box0,Accel Z,3/23/2020 15:32,9.41,2 people
1561,Box0,Accel Y,3/23/2020 15:32,1.2,2 people
1562,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1563,Box0,Humidity,3/23/2020 15:32,22.972,2 people
1564,Box0,Approx. Altitude,3/23/2020 15:32,-55.704,2 people
1565,Box0,Pressure,3/23/2020 15:32,1019.959,2 people
1566,Box0,Temperature,3/23/2020 15:32,24.58,2 people
1567,Box0,C,3/23/2020 15:32,534,2 people
1568,Box0,B,3/23/2020 15:32,119,2 people
1569,Box0,G,3/23/2020 15:32,137,2 people
1570,Box0,R,3/23/2020 15:32,295,2 people
1571,Box0,Lumosity,3/23/2020 15:32,33,2 people
1572,Box0,Color Temp (K),3/23/2020 15:32,2864,2 people
1573,Box0,Audio,3/23/2020 15:32,0.293,2 people
1574,Box0,PIR,3/23/2020 15:32,1,2 people
1539,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1540,Box0,Magnet Y,3/23/2020 15:32,-19.5,2 people
1541,Box0,Magnet X,3/23/2020 15:32,10.687,2 people
1542,Box0,Accel Z,3/23/2020 15:32,9.39,2 people
1543,Box0,Accel Y,3/23/2020 15:32,1.2,2 people
1544,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1545,Box0,Humidity,3/23/2020 15:32,22.903,2 people
1546,Box0,Approx. Altitude,3/23/2020 15:32,-55.794,2 people
1547,Box0,Pressure,3/23/2020 15:32,1019.969,2 people
1548,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1549,Box0,C,3/23/2020 15:32,534,2 people
1550,Box0,B,3/23/2020 15:32,119,2 people
1551,Box0,G,3/23/2020 15:32,138,2 people
1552,Box0,R,3/23/2020 15:32,295,2 people
1553,Box0,Lumosity,3/23/2020 15:32,34,2 people
1554,Box0,Color Temp (K),3/23/2020 15:32,2856,2 people
1555,Box0,Audio,3/23/2020 15:32,0.254,2 people
1556,Box0,PIR,3/23/2020 15:32,1,2 people
1521,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1522,Box0,Magnet Y,3/23/2020 15:32,-19.187,2 people
1523,Box0,Magnet X,3/23/2020 15:32,9.187,2 people
1524,Box0,Accel Z,3/23/2020 15:32,9.42,2 people
1525,Box0,Accel Y,3/23/2020 15:32,1.17,2 people
1526,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1527,Box0,Humidity,3/23/2020 15:32,22.846,2 people
1528,Box0,Approx. Altitude,3/23/2020 15:32,-55.805,2 people
1529,Box0,Pressure,3/23/2020 15:32,1019.971,2 people
1530,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1531,Box0,C,3/23/2020 15:32,535,2 people
1532,Box0,B,3/23/2020 15:32,120,2 people
1533,Box0,G,3/23/2020 15:32,138,2 people
1534,Box0,R,3/23/2020 15:32,296,2 people
1535,Box0,Lumosity,3/23/2020 15:32,33,2 people
1536,Box0,Color Temp (K),3/23/2020 15:32,2864,2 people
1537,Box0,Audio,3/23/2020 15:32,0.43,2 people
1538,Box0,PIR,3/23/2020 15:32,1,2 people
1503,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1504,Box0,Magnet Y,3/23/2020 15:32,-19.875,2 people
1505,Box0,Magnet X,3/23/2020 15:32,11.375,2 people
1506,Box0,Accel Z,3/23/2020 15:32,9.46,2 people
1507,Box0,Accel Y,3/23/2020 15:32,1.21,2 people
1508,Box0,Accel X,3/23/2020 15:32,2.2,2 people
1509,Box0,Humidity,3/23/2020 15:32,22.788,2 people
1510,Box0,Approx. Altitude,3/23/2020 15:32,-56.069,2 people
1511,Box0,Pressure,3/23/2020 15:32,1020.003,2 people
1512,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1513,Box0,C,3/23/2020 15:32,534,2 people
1514,Box0,B,3/23/2020 15:32,119,2 people
1515,Box0,G,3/23/2020 15:32,138,2 people
1516,Box0,R,3/23/2020 15:32,295,2 people
1517,Box0,Lumosity,3/23/2020 15:32,34,2 people
1518,Box0,Color Temp (K),3/23/2020 15:32,2856,2 people
1519,Box0,Audio,3/23/2020 15:32,0.288,2 people
1520,Box0,PIR,3/23/2020 15:32,1,2 people
1485,Box0,Magnet Z,3/23/2020 15:32,-20.06,2 people
1486,Box0,Magnet Y,3/23/2020 15:32,-19.875,2 people
1487,Box0,Magnet X,3/23/2020 15:32,11,2 people
1488,Box0,Accel Z,3/23/2020 15:32,9.46,2 people
1489,Box0,Accel Y,3/23/2020 15:32,1.19,2 people
1490,Box0,Accel X,3/23/2020 15:32,2.22,2 people
1491,Box0,Humidity,3/23/2020 15:32,22.765,2 people
1492,Box0,Approx. Altitude,3/23/2020 15:32,-56.043,2 people
1493,Box0,Pressure,3/23/2020 15:32,1019.999,2 people
1494,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1495,Box0,C,3/23/2020 15:32,533,2 people
1496,Box0,B,3/23/2020 15:32,119,2 people
1497,Box0,G,3/23/2020 15:32,137,2 people
1498,Box0,R,3/23/2020 15:32,295,2 people
1499,Box0,Lumosity,3/23/2020 15:32,33,2 people
1500,Box0,Color Temp (K),3/23/2020 15:32,2856,2 people
1501,Box0,Audio,3/23/2020 15:32,0.815,2 people
1502,Box0,PIR,3/23/2020 15:32,1,2 people
1467,Box0,Magnet Z,3/23/2020 15:32,-20.06,2 people
1468,Box0,Magnet Y,3/23/2020 15:32,-19.5,2 people
1469,Box0,Magnet X,3/23/2020 15:32,10.687,2 people
1470,Box0,Accel Z,3/23/2020 15:32,9.46,2 people
1471,Box0,Accel Y,3/23/2020 15:32,1.22,2 people
1472,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1473,Box0,Humidity,3/23/2020 15:32,22.765,2 people
1474,Box0,Approx. Altitude,3/23/2020 15:32,-55.609,2 people
1475,Box0,Pressure,3/23/2020 15:32,1019.947,2 people
1476,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1477,Box0,C,3/23/2020 15:32,531,2 people
1478,Box0,B,3/23/2020 15:32,118,2 people
1479,Box0,G,3/23/2020 15:32,137,2 people
1480,Box0,R,3/23/2020 15:32,295,2 people
1481,Box0,Lumosity,3/23/2020 15:32,34,2 people
1482,Box0,Color Temp (K),3/23/2020 15:32,2843,2 people
1483,Box0,Audio,3/23/2020 15:32,0.269,2 people
1484,Box0,PIR,3/23/2020 15:32,1,2 people
1449,Box0,Magnet Z,3/23/2020 15:32,-21.25,2 people
1450,Box0,Magnet Y,3/23/2020 15:32,-19.25,2 people
1451,Box0,Magnet X,3/23/2020 15:32,10.25,2 people
1452,Box0,Accel Z,3/23/2020 15:32,9.47,2 people
1453,Box0,Accel Y,3/23/2020 15:32,1.21,2 people
1454,Box0,Accel X,3/23/2020 15:32,2.22,2 people
1455,Box0,Humidity,3/23/2020 15:32,22.776,2 people
1456,Box0,Approx. Altitude,3/23/2020 15:32,-55.556,2 people
1457,Box0,Pressure,3/23/2020 15:32,1019.94,2 people
1458,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1459,Box0,C,3/23/2020 15:32,533,2 people
1460,Box0,B,3/23/2020 15:32,119,2 people
1461,Box0,G,3/23/2020 15:32,137,2 people
1462,Box0,R,3/23/2020 15:32,295,2 people
1463,Box0,Lumosity,3/23/2020 15:32,33,2 people
1464,Box0,Color Temp (K),3/23/2020 15:32,2856,2 people
1465,Box0,Audio,3/23/2020 15:32,0.308,2 people
1466,Box0,PIR,3/23/2020 15:32,1,2 people
1431,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1432,Box0,Magnet Y,3/23/2020 15:32,-20,2 people
1433,Box0,Magnet X,3/23/2020 15:32,9.875,2 people
1434,Box0,Accel Z,3/23/2020 15:32,9.48,2 people
1435,Box0,Accel Y,3/23/2020 15:32,1.2,2 people
1436,Box0,Accel X,3/23/2020 15:32,2.15,2 people
1437,Box0,Humidity,3/23/2020 15:32,22.766,2 people
1438,Box0,Approx. Altitude,3/23/2020 15:32,-55.726,2 people
1439,Box0,Pressure,3/23/2020 15:32,1019.961,2 people
1440,Box0,Temperature,3/23/2020 15:32,24.6,2 people
1441,Box0,C,3/23/2020 15:32,531,2 people
1442,Box0,B,3/23/2020 15:32,118,2 people
1443,Box0,G,3/23/2020 15:32,137,2 people
1444,Box0,R,3/23/2020 15:32,293,2 people
1445,Box0,Lumosity,3/23/2020 15:32,34,2 people
1446,Box0,Color Temp (K),3/23/2020 15:32,2861,2 people
1447,Box0,Audio,3/23/2020 15:32,0.303,2 people
1448,Box0,PIR,3/23/2020 15:32,1,2 people
1413,Box0,Magnet Z,3/23/2020 15:32,-20.06,2 people
1414,Box0,Magnet Y,3/23/2020 15:32,-19.187,2 people
1415,Box0,Magnet X,3/23/2020 15:32,11,2 people
1416,Box0,Accel Z,3/23/2020 15:32,9.48,2 people
1417,Box0,Accel Y,3/23/2020 15:32,1.31,2 people
1418,Box0,Accel X,3/23/2020 15:32,2.02,2 people
1419,Box0,Humidity,3/23/2020 15:32,22.72,2 people
1420,Box0,Approx. Altitude,3/23/2020 15:32,-55.868,2 people
1421,Box0,Pressure,3/23/2020 15:32,1019.978,2 people
1422,Box0,Temperature,3/23/2020 15:32,24.6,2 people
1423,Box0,C,3/23/2020 15:32,534,2 people
1424,Box0,B,3/23/2020 15:32,119,2 people
1425,Box0,G,3/23/2020 15:32,137,2 people
1426,Box0,R,3/23/2020 15:32,295,2 people
1427,Box0,Lumosity,3/23/2020 15:32,33,2 people
1428,Box0,Color Temp (K),3/23/2020 15:32,2864,2 people
1429,Box0,Audio,3/23/2020 15:32,0.317,2 people
1430,Box0,PIR,3/23/2020 15:32,1,2 people
1395,Box0,Magnet Z,3/23/2020 15:32,-34,2 people
1396,Box0,Magnet Y,3/23/2020 15:32,-33,2 people
1397,Box0,Magnet X,3/23/2020 15:32,17.562,2 people
1398,Box0,Accel Z,3/23/2020 15:32,9.43,2 people
1399,Box0,Accel Y,3/23/2020 15:32,1.16,2 people
1400,Box0,Accel X,3/23/2020 15:32,2.2,2 people
1401,Box0,Humidity,3/23/2020 15:32,22.627,2 people
1402,Box0,Approx. Altitude,3/23/2020 15:32,-55.778,2 people
1403,Box0,Pressure,3/23/2020 15:32,1019.967,2 people
1404,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1405,Box0,C,3/23/2020 15:32,531,2 people
1406,Box0,B,3/23/2020 15:32,118,2 people
1407,Box0,G,3/23/2020 15:32,137,2 people
1408,Box0,R,3/23/2020 15:32,293,2 people
1409,Box0,Lumosity,3/23/2020 15:32,34,2 people
1410,Box0,Color Temp (K),3/23/2020 15:32,2861,2 people
1411,Box0,Audio,3/23/2020 15:32,0.337,2 people
1412,Box0,PIR,3/23/2020 15:32,1,2 people
1377,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1378,Box0,Magnet Y,3/23/2020 15:32,-20.687,2 people
1379,Box0,Magnet X,3/23/2020 15:32,10.187,2 people
1380,Box0,Accel Z,3/23/2020 15:32,9.35,2 people
1381,Box0,Accel Y,3/23/2020 15:32,1.23,2 people
1382,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1383,Box0,Humidity,3/23/2020 15:32,22.547,2 people
1384,Box0,Approx. Altitude,3/23/2020 15:32,-55.874,2 people
1385,Box0,Pressure,3/23/2020 15:32,1019.979,2 people
1386,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1387,Box0,C,3/23/2020 15:32,532,2 people
1388,Box0,B,3/23/2020 15:32,119,2 people
1389,Box0,G,3/23/2020 15:32,137,2 people
1390,Box0,R,3/23/2020 15:32,294,2 people
1391,Box0,Lumosity,3/23/2020 15:32,33,2 people
1392,Box0,Color Temp (K),3/23/2020 15:32,2861,2 people
1393,Box0,Audio,3/23/2020 15:32,0.269,2 people
1394,Box0,PIR,3/23/2020 15:32,1,2 people
1359,Box0,Magnet Z,3/23/2020 15:32,-20.5,2 people
1360,Box0,Magnet Y,3/23/2020 15:32,-19.75,2 people
1361,Box0,Magnet X,3/23/2020 15:32,9.687,2 people
1362,Box0,Accel Z,3/23/2020 15:32,9.36,2 people
1363,Box0,Accel Y,3/23/2020 15:32,1.2,2 people
1364,Box0,Accel X,3/23/2020 15:32,2.2,2 people
1365,Box0,Humidity,3/23/2020 15:32,22.478,2 people
1366,Box0,Approx. Altitude,3/23/2020 15:32,-55.493,2 people
1367,Box0,Pressure,3/23/2020 15:32,1019.933,2 people
1368,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1369,Box0,C,3/23/2020 15:32,534,2 people
1370,Box0,B,3/23/2020 15:32,119,2 people
1371,Box0,G,3/23/2020 15:32,137,2 people
1372,Box0,R,3/23/2020 15:32,295,2 people
1373,Box0,Lumosity,3/23/2020 15:32,33,2 people
1374,Box0,Color Temp (K),3/23/2020 15:32,2864,2 people
1375,Box0,Audio,3/23/2020 15:32,0.254,2 people
1376,Box0,PIR,3/23/2020 15:32,1,2 people
1341,Box0,Magnet Z,3/23/2020 15:32,-21.69,2 people
1342,Box0,Magnet Y,3/23/2020 15:32,-20.187,2 people
1343,Box0,Magnet X,3/23/2020 15:32,10.062,2 people
1344,Box0,Accel Z,3/23/2020 15:32,9.34,2 people
1345,Box0,Accel Y,3/23/2020 15:32,1.21,2 people
1346,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1347,Box0,Humidity,3/23/2020 15:32,22.386,2 people
1348,Box0,Approx. Altitude,3/23/2020 15:32,-55.831,2 people
1349,Box0,Pressure,3/23/2020 15:32,1019.974,2 people
1350,Box0,Temperature,3/23/2020 15:32,24.6,2 people
1351,Box0,C,3/23/2020 15:32,535,2 people
1352,Box0,B,3/23/2020 15:32,119,2 people
1353,Box0,G,3/23/2020 15:32,138,2 people
1354,Box0,R,3/23/2020 15:32,296,2 people
1355,Box0,Lumosity,3/23/2020 15:32,34,2 people
1356,Box0,Color Temp (K),3/23/2020 15:32,2851,2 people
1357,Box0,Audio,3/23/2020 15:32,0.225,2 people
1358,Box0,PIR,3/23/2020 15:32,1,2 people
1323,Box0,Magnet Z,3/23/2020 15:32,-21.69,2 people
1324,Box0,Magnet Y,3/23/2020 15:32,-19.75,2 people
1325,Box0,Magnet X,3/23/2020 15:32,10.5,2 people
1326,Box0,Accel Z,3/23/2020 15:32,9.4,2 people
1327,Box0,Accel Y,3/23/2020 15:32,1.19,2 people
1328,Box0,Accel X,3/23/2020 15:32,2.21,2 people
1329,Box0,Humidity,3/23/2020 15:32,22.294,2 people
1330,Box0,Approx. Altitude,3/23/2020 15:32,-55.715,2 people
1331,Box0,Pressure,3/23/2020 15:32,1019.96,2 people
1332,Box0,Temperature,3/23/2020 15:32,24.6,2 people
1333,Box0,C,3/23/2020 15:32,535,2 people
1334,Box0,B,3/23/2020 15:32,119,2 people
1335,Box0,G,3/23/2020 15:32,138,2 people
1336,Box0,R,3/23/2020 15:32,296,2 people
1337,Box0,Lumosity,3/23/2020 15:32,34,2 people
1338,Box0,Color Temp (K),3/23/2020 15:32,2851,2 people
1339,Box0,Audio,3/23/2020 15:32,0.215,2 people
1340,Box0,PIR,3/23/2020 15:32,1,2 people
1304,Box0,Magnet Z,3/23/2020 15:32,-22.06,2 people
1305,Box0,Magnet Y,3/23/2020 15:32,-20.562,2 people
1306,Box0,Magnet X,3/23/2020 15:32,10.5,2 people
1307,Box0,Accel Z,3/23/2020 15:32,9.43,2 people
1308,Box0,Accel Y,3/23/2020 15:32,1.21,2 people
1310,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1311,Box0,Humidity,3/23/2020 15:32,22.271,2 people
1312,Box0,Approx. Altitude,3/23/2020 15:32,-55.313,2 people
1313,Box0,Pressure,3/23/2020 15:32,1019.911,2 people
1314,Box0,Temperature,3/23/2020 15:32,24.6,2 people
1315,Box0,C,3/23/2020 15:32,535,2 people
1316,Box0,B,3/23/2020 15:32,119,2 people
1317,Box0,G,3/23/2020 15:32,138,2 people
1318,Box0,R,3/23/2020 15:32,296,2 people
1319,Box0,Lumosity,3/23/2020 15:32,34,2 people
1320,Box0,Color Temp (K),3/23/2020 15:32,2851,2 people
1321,Box0,Audio,3/23/2020 15:32,0.273,2 people
1322,Box0,PIR,3/23/2020 15:32,1,2 people
1286,Box0,Magnet Z,3/23/2020 15:32,-21.75,2 people
1287,Box0,Magnet Y,3/23/2020 15:32,-19.5,2 people
1288,Box0,Magnet X,3/23/2020 15:32,9.687,2 people
1289,Box0,Accel Z,3/23/2020 15:32,9.4,2 people
1290,Box0,Accel Y,3/23/2020 15:32,1.21,2 people
1291,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1292,Box0,Humidity,3/23/2020 15:32,22.259,2 people
1293,Box0,Approx. Altitude,3/23/2020 15:32,-55.53,2 people
1294,Box0,Pressure,3/23/2020 15:32,1019.937,2 people
1295,Box0,Temperature,3/23/2020 15:32,24.59,2 people
1296,Box0,C,3/23/2020 15:32,536,2 people
1297,Box0,B,3/23/2020 15:32,119,2 people
1298,Box0,G,3/23/2020 15:32,138,2 people
1299,Box0,R,3/23/2020 15:32,296,2 people
1300,Box0,Lumosity,3/23/2020 15:32,34,2 people
1301,Box0,Color Temp (K),3/23/2020 15:32,2859,2 people
1302,Box0,Audio,3/23/2020 15:32,0.225,2 people
1303,Box0,PIR,3/23/2020 15:32,1,2 people
1268,Box0,Magnet Z,3/23/2020 15:32,-20.87,2 people
1269,Box0,Magnet Y,3/23/2020 15:32,-20.187,2 people
1270,Box0,Magnet X,3/23/2020 15:32,10.062,2 people
1271,Box0,Accel Z,3/23/2020 15:32,9.46,2 people
1272,Box0,Accel Y,3/23/2020 15:32,1.21,2 people
1273,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1274,Box0,Humidity,3/23/2020 15:32,22.236,2 people
1275,Box0,Approx. Altitude,3/23/2020 15:32,-55.736,2 people
1276,Box0,Pressure,3/23/2020 15:32,1019.962,2 people
1277,Box0,Temperature,3/23/2020 15:32,24.6,2 people
1278,Box0,C,3/23/2020 15:32,538,2 people
1279,Box0,B,3/23/2020 15:32,120,2 people
1280,Box0,G,3/23/2020 15:32,138,2 people
1281,Box0,R,3/23/2020 15:32,298,2 people
1282,Box0,Lumosity,3/23/2020 15:32,33,2 people
1283,Box0,Color Temp (K),3/23/2020 15:32,2854,2 people
1284,Box0,Audio,3/23/2020 15:32,0.225,2 people
1285,Box0,PIR,3/23/2020 15:32,1,2 people
1250,Box0,Magnet Z,3/23/2020 15:32,-21.69,2 people
1251,Box0,Magnet Y,3/23/2020 15:32,-19.75,2 people
1252,Box0,Magnet X,3/23/2020 15:32,10.75,2 people
1253,Box0,Accel Z,3/23/2020 15:32,9.47,2 people
1254,Box0,Accel Y,3/23/2020 15:32,1.18,2 people
1255,Box0,Accel X,3/23/2020 15:32,2.19,2 people
1256,Box0,Humidity,3/23/2020 15:32,22.202,2 people
1257,Box0,Approx. Altitude,3/23/2020 15:32,-55.911,2 people
1258,Box0,Pressure,3/23/2020 15:32,1019.975,2 people
1259,Box0,Temperature,3/23/2020 15:32,24.6,2 people
1260,Box0,C,3/23/2020 15:32,536,2 people
1261,Box0,B,3/23/2020 15:32,119,2 people
1262,Box0,G,3/23/2020 15:32,138,2 people
1263,Box0,R,3/23/2020 15:32,296,2 people
1264,Box0,Lumosity,3/23/2020 15:32,34,2 people
1265,Box0,Color Temp (K),3/23/2020 15:32,2859,2 people
1266,Box0,Audio,3/23/2020 15:32,0.195,2 people
1267,Box0,PIR,3/23/2020 15:32,1,2 people
1232,Box0,Magnet Z,3/23/2020 15:32,-21.25,2 people
1233,Box0,Magnet Y,3/23/2020 15:32,-19.75,2 people
1234,Box0,Magnet X,3/23/2020 15:32,10.5,2 people
1235,Box0,Accel Z,3/23/2020 15:32,9.45,2 people
1236,Box0,Accel Y,3/23/2020 15:32,1.19,2 people
1237,Box0,Accel X,3/23/2020 15:32,2.17,2 people
1238,Box0,Humidity,3/23/2020 15:32,22.156,2 people
1239,Box0,Approx. Altitude,3/23/2020 15:32,-55.942,2 people
1240,Box0,Pressure,3/23/2020 15:32,1019.987,2 people
1241,Box0,Temperature,3/23/2020 15:32,24.6,2 people
1242,Box0,C,3/23/2020 15:32,535,2 people
1243,Box0,B,3/23/2020 15:32,119,2 people
1244,Box0,G,3/23/2020 15:32,138,2 people
1245,Box0,R,3/23/2020 15:32,296,2 people
1246,Box0,Lumosity,3/23/2020 15:32,34,2 people
1247,Box0,Color Temp (K),3/23/2020 15:32,2851,2 people
